16:50:02.731383 IP 112.26.2.8.38785 > 112.26.2.1.targus-getdata1: Flags [S], seq 657739806, win 65535, options [mss 1460,sackOK,TS val 4294899301 ecr 0,nop,wscale 6,mptcp join id 4 token 0x92d88ed4 nonce 0x84b6fa78], length 0
16:53:06.698779 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [P.], seq 1:2, ack 1, win 4017, options [nop,nop,TS val 342272 ecr 4294899597,mptcp dss ack 1760100210 seq 2057990148 subseq 1 len 1 csum 0x50ee], length 1
16:53:06.832796 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [F.], seq 6, ack 1, win 4017, options [nop,nop,TS val 342471 ecr 4294899597,mptcp dss ack 1760100211], length 0
16:53:06.835142 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [F.], seq 6, ack 1, win 4017, options [nop,nop,TS val 342471 ecr 4294899597,mptcp dss ack 1760100211], length 0
16:53:06.839285 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [F.], seq 6, ack 1, win 4017, options [nop,nop,TS val 342471 ecr 4294899597,mptcp dss ack 1760100211], length 0
16:53:08.198652 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [P.], seq 1:2, ack 1, win 4017, options [nop,nop,TS val 343808 ecr 4294899597,mptcp dss ack 1760100212 seq 2057990148 subseq 1 len 1 csum 0x50ee], length 1
16:53:08.210916 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [P.], seq 1:2, ack 1, win 4017, options [nop,nop,TS val 343808 ecr 4294899597,mptcp dss ack 1760100212 seq 2057990148 subseq 1 len 1 csum 0x50ee], length 1
16:53:08.212707 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [P.], seq 1:2, ack 1, win 4017, options [nop,nop,TS val 343808 ecr 4294899597,mptcp dss ack 1760100212 seq 2057990148 subseq 1 len 1 csum 0x50ee], length 1
16:53:11.220912 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [P.], seq 1:2, ack 1, win 4017, options [nop,nop,TS val 346816 ecr 4294899597,mptcp dss ack 1760100212 seq 2057990148 subseq 1 len 1 csum 0x50ee], length 1
16:53:11.234579 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [P.], seq 1:2, ack 1, win 4017, options [nop,nop,TS val 346816 ecr 4294899597,mptcp dss ack 1760100212 seq 2057990148 subseq 1 len 1 csum 0x50ee], length 1
16:53:11.236361 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [P.], seq 1:2, ack 1, win 4017, options [nop,nop,TS val 346816 ecr 4294899597,mptcp dss ack 1760100212 seq 2057990148 subseq 1 len 1 csum 0x50ee], length 1
16:53:17.162040 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [P.], seq 1:2, ack 1, win 4017, options [nop,nop,TS val 352768 ecr 4294899597,mptcp dss ack 1760100212 seq 2057990148 subseq 1 len 1 csum 0x50ee], length 1
16:53:17.174918 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [P.], seq 1:2, ack 1, win 4017, options [nop,nop,TS val 352768 ecr 4294899597,mptcp dss ack 1760100212 seq 2057990148 subseq 1 len 1 csum 0x50ee], length 1
16:53:17.176721 IP 112.26.2.1.targus-getdata1 > 112.26.2.8.38785: Flags [P.], seq 1:2, ack 1, win 4017, options [nop,nop,TS val 352768 ecr 4294899597,mptcp dss ack 1760100212 seq 2057990148 subseq 1 len 1 csum 0x50ee], length 1

